"country","deaths.Cardiovascular_diseases","pct_of_total_deaths.Cardiovascular_diseases","deaths_per_100K.Cardiovascular_diseases","deaths.Neglected_tropical_diseases_and_malaria","pct_of_total_deaths.Neglected_tropical_diseases_and_malaria","deaths_per_100K.Neglected_tropical_diseases_and_malaria","deaths.Neoplasms","pct_of_total_deaths.Neoplasms","deaths_per_100K.Neoplasms","deaths.Other_non-communicable_diseases","pct_of_total_deaths.Other_non-communicable_diseases","deaths_per_100K.Other_non-communicable_diseases","deaths.Skin_and_subcutaneous_diseases","pct_of_total_deaths.Skin_and_subcutaneous_diseases","deaths_per_100K.Skin_and_subcutaneous_diseases","deaths.Chronic_respiratory_diseases","pct_of_total_deaths.Chronic_respiratory_diseases","deaths_per_100K.Chronic_respiratory_diseases","deaths.Transport_injuries","pct_of_total_deaths.Transport_injuries","deaths_per_100K.Transport_injuries","deaths.Mental_disorders","pct_of_total_deaths.Mental_disorders","deaths_per_100K.Mental_disorders","deaths.Unintentional_injuries","pct_of_total_deaths.Unintentional_injuries","deaths_per_100K.Unintentional_injuries","deaths.Musculoskeletal_disorders","pct_of_total_deaths.Musculoskeletal_disorders","deaths_per_100K.Musculoskeletal_disorders","deaths.Substance_use_disorders","pct_of_total_deaths.Substance_use_disorders","deaths_per_100K.Substance_use_disorders","deaths.Diabetes_and_kidney_diseases","pct_of_total_deaths.Diabetes_and_kidney_diseases","deaths_per_100K.Diabetes_and_kidney_diseases","deaths.Self-harm_and_interpersonal_violence","pct_of_total_deaths.Self-harm_and_interpersonal_violence","deaths_per_100K.Self-harm_and_interpersonal_violence","deaths.HIV/AIDS_and_sexually_transmitted_infections","pct_of_total_deaths.HIV/AIDS_and_sexually_transmitted_infections","deaths_per_100K.HIV/AIDS_and_sexually_transmitted_infections","deaths.Respiratory_infections_and_tuberculosis","pct_of_total_deaths.Respiratory_infections_and_tuberculosis","deaths_per_100K.Respiratory_infections_and_tuberculosis","deaths.Enteric_infections","pct_of_total_deaths.Enteric_infections","deaths_per_100K.Enteric_infections","deaths.Other_infectious_diseases","pct_of_total_deaths.Other_infectious_diseases","deaths_per_100K.Other_infectious_diseases","deaths.Maternal_and_neonatal_disorders","pct_of_total_deaths.Maternal_and_neonatal_disorders","deaths_per_100K.Maternal_and_neonatal_disorders","deaths.Neurological_disorders","pct_of_total_deaths.Neurological_disorders","deaths_per_100K.Neurological_disorders","deaths.Digestive_diseases","pct_of_total_deaths.Digestive_diseases","deaths_per_100K.Digestive_diseases","deaths.Nutritional_deficiencies","pct_of_total_deaths.Nutritional_deficiencies","deaths_per_100K.Nutritional_deficiencies"
"Lebanon",14093.8793970824,0.419780158742742,165.57698911976,4.50989912789315,0.000134265848720114,0.0529829650014573,7703.12710555049,0.229411388645668,90.4974817088255,556.829624224141,0.0165533807433677,6.54171715495214,30.4057606330739,0.000905895089480549,0.357211393377091,1175.4328795481,0.0350105107618673,13.8091601059275,582.5836796469,0.0173489114011195,6.84427962440298,0.174774008228013,5.20914189173434e-06,0.00205327101527327,823.518698557651,0.0245246316286105,9.67482002288352,34.2667880155996,0.00102073709841731,0.402571316709477,364.52724875208,0.0108577057319777,4.28252027706251,2210.95388999994,0.0658546087393043,25.9746147866564,1175.99818027122,0.0350316603487308,13.8158013428107,115.166197004915,0.00342864905042778,1.35298959294304,775.189610282816,0.0230828359576986,9.1070427134575,113.927480714884,0.00338939070390136,1.33843696992859,185.692529341381,0.0055263733020416,2.18154342350505,596.161871823249,0.0176999391020995,7.00379824343665,2189.91532900486,0.0652312481615205,25.7274506463348,833.227652701799,0.0248181648762019,9.78888225865254,12.9130184475808,0.000384334924210622,0.151704059241556
"Zimbabwe",16976.9023686968,0.144307357638611,115.381173108682,854.2327367889,0.00726310697518754,5.80567485976002,11439.8227313783,0.0972316902457452,77.749175805805,2668.01578084581,0.0226758195288268,18.1328009068416,150.283334634234,0.00127684521700625,1.0213799356445,3411.96057101717,0.0290010017059353,23.188918963828,3186.39734074033,0.0270836815573218,21.655909610631,0.200792984720988,1.7042463430772e-06,0.00136466179906999,3734.82104701947,0.0317494116177508,25.3831956146888,66.038252081491,0.000561140012533894,0.448819862995667,332.994289051684,0.00282986206959421,2.26314971217122,4490.41347691764,0.0381687731312643,30.5184752469991,3838.04208483015,0.0326206696699192,26.0847231474177,16391.2415036602,0.139500540437083,111.400809896111,24425.9873542779,0.207613682930145,166.007850788551,4769.22791769265,0.0405416631661161,32.4133991004565,2777.51393731052,0.0236164838488472,18.8769900098803,9592.61421572917,0.0815235209271902,65.1948781557855,1975.79292054154,0.0167978573349546,13.4282038054397,3387.43808563705,0.0287912299449383,23.0222552775294,3157.59180392865,0.0268439577946857,21.4601367565981
"Bermuda",184.523949017953,0.350633493262149,280.065171596784,0.0258876621739647,4.91747096314072e-05,0.0392915531429778,157.741201519303,0.299726751072744,239.415083551504,9.61599736676405,0.0182682577256574,14.594885742094,1.40898028454134,0.00267788231196066,2.13850997264406,15.9000779473023,0.0302117293029481,24.1326834940012,7.23371520249228,0.01374753375893,10.9791260172476,0.000434148842201282,8.24921729061372e-07,0.000658938694065221,9.61102853746439,0.0182642042266125,14.587344195114,1.83563837270516,0.00348719214627473,2.7860794145008,2.55148758819307,0.00484890378404856,3.87257487723089,36.5572335178261,0.0694616798711094,55.4855233305112,5.12709208191864,0.00974262720192633,7.78175370382603,6.96322720469148,0.0132409655458299,10.5685870713703,16.8242916101329,0.0319668744867043,25.5354285547389,0.485716979808039,0.00092291020160855,0.737207338241907,0.899751546458188,0.00170915373992628,1.36561716023522,1.31305861486583,0.002492793789232,1.99292280620581,50.086566681748,0.0951685065453725,76.0199582063615,17.2241950052193,0.0327272981981066,26.1423904887485,0.342761150389384,0.000651243197499299,0.520233069536002
"United States",902270.467699374,0.315734465931492,277.759259528261,181.261338100597,6.34274483373464e-05,0.0558003579351316,699393.964300395,0.24473969016502,215.30478564587,59636.7831015792,0.0208690176128497,18.3588727637058,6736.87877407128,0.00235715060010306,2.0739130081349,196983.00607919,0.0689309814560916,60.6401914580194,47013.3504622657,0.0164513215478439,14.4728148374822,41.5731341550648,1.454731368949e-05,0.0127980726096726,70078.8916746594,0.0245230559092954,21.57342144839,9697.36100390954,0.00339343643789757,2.98528202822837,81598.2110056615,0.0285532439170967,25.119583848903,153718.506100296,0.0537911310971318,47.3214406973528,69308.477332325,0.0242528038234806,21.3362534096285,7568.2440372181,0.00264858617615913,2.32984447010327,94845.4060545389,0.0331895886144753,29.197663780949,9858.58052768091,0.00344988773074667,3.03491261810949,7629.15299363097,0.00266968824736209,2.34859497478843,12608.374462071,0.00441237855393431,3.8814223448647,309200.807910027,0.108200722193934,95.1858567083727,114419.127234117,0.0400385780210854,35.2233317992263,4904.56298721037,0.00171629720197386,1.5098441458589
"Oman",4128.16222796699,0.369256975211189,91.0125755074302,1.48213243539289,0.000132660920790545,0.0326762086224112,1276.75445655962,0.114189232743591,28.1482909258889,318.740655070614,0.0286321957434914,7.02719668824361,46.8584266180522,0.00419189568129453,1.033076186261,167.858290706686,0.0150174233397863,3.70073037682292,1959.37329682846,0.175025900715011,43.1978203077217,0.0310923538023292,2.78957952274649e-06,0.000685485463475067,309.924540196117,0.0277068373275167,6.83282997579672,10.3904732472526,0.000930425842761183,0.229076203586897,27.8913812985848,0.00248919706314332,0.614914411368495,791.793687631802,0.0708565132734073,17.4564803421946,167.336735058707,0.0149410688882635,3.68923176795734,135.947308785532,0.0122201492602302,2.99719682091285,422.398145516493,0.0378185075979666,9.31250784006872,31.8877528167495,0.00285794381129341,0.703021429568657,179.924910954051,0.0161080920118943,3.96676018033759,411.110291496553,0.0369668663855608,9.0636473036909,507.841310843426,0.0455113896862091,11.1962522538005,246.393399841735,0.0220369433292401,5.43217457775927,34.7054605983116,0.00310699158783688,0.765142738777375
"El Salvador",9844.84508527816,0.237143201397822,161.736996403226,24.3094400566654,0.000585298989327122,0.399370003788967,5637.74343545335,0.135747922335857,92.6202171637794,798.25133853086,0.0192513619558404,13.1141498673149,99.0849199182606,0.00238662002596525,1.62782625806863,1333.28281219927,0.0321189209780585,21.9039665462714,1458.60780135703,0.0351068985484581,23.9628803377086,0.180176282245077,4.33170360647186e-06,0.00296004360261554,1024.10704849621,0.0246614545172844,16.8246423975569,84.8331700046174,0.00204234483162562,1.39368999644583,1007.17267023596,0.0242285839304105,16.5464343148452,6257.72242518488,0.150674147033441,102.805602384542,4064.18392295248,0.0978225091969407,66.768841442876,742.250941285037,0.0179544235606089,12.1941418865422,2616.70871938871,0.0630370964688043,42.988854072365,331.512133284516,0.00799746001824374,5.44627937201803,205.994496254701,0.00496114533390712,3.38420064625015,557.360027963854,0.0134624412936061,9.15664350807253,2887.78887906647,0.0696070776073419,47.4423208797148,2301.8919071951,0.0554267148690692,37.816855409067,239.944190589078,0.00578004540378006,3.94194650643243
"Papua New Guinea",23547.0232217178,0.277466119968861,255.1817254306,649.818598292353,0.00764989112245883,7.04215686066835,6191.37825183109,0.0729486868574184,67.0966588948093,2618.61003561226,0.0308643811181355,28.3781699633739,179.529880253144,0.00211567346970688,1.94558540066723,12145.7370138741,0.143181221121543,131.624711057663,3160.77446973069,0.0372011944858253,34.253666601006,0.141535649977148,1.66335714822228e-06,0.00153383767582981,4182.39443768237,0.0492373641250947,45.3250765071132,136.218054117855,0.00160276744523592,1.47621029449417,131.61726665264,0.00154730963460019,1.4263510459319,5029.52972265097,0.0592800909121654,54.5055763798976,3018.77373349894,0.0355193041909298,32.7147887333946,2344.31718327687,0.0275649969776332,25.4056276308184,6699.79031330066,0.0789719155024055,72.6063772933485,3512.99221102595,0.0414219390894438,38.0706896745677,2135.93366899968,0.0251713537796171,23.1473521696765,5565.36204109707,0.0655973753172763,60.3124511714612,884.019877787134,0.0104300073049585,9.58022233233318,1894.26478431988,0.0223075658814303,20.5283594250393,841.105646357092,0.00991917833811145,9.11515600446944
"Gabon",2229.74212734686,0.200299908617405,130.951793519963,774.454521889855,0.0695176398270704,45.483380072204,1240.32119239505,0.111379962395024,72.8435287170247,350.761782161739,0.0314960292993569,20.6000881936034,42.3552151342339,0.00380520039890864,2.48750351833354,292.473673131665,0.0262730607482562,17.1768526881337,450.167813698573,0.0403889873708753,26.4381615550013,0.0312308551384993,2.80259832176723e-06,0.00183417465337795,315.380040350309,0.0283154545728142,18.5221337560739,17.452370637094,0.00156673652443743,1.0249702008465,52.3812231047675,0.00469919876836664,3.07632664253447,743.915529007623,0.0668254678697782,43.6898381907577,239.317172310686,0.0214736379493582,14.0549943196796,719.860045612839,0.0646608252062927,42.2770700253713,1327.36688451148,0.119204902904016,77.9556846748959,363.301514956293,0.0326360082101207,21.336541292627,217.774384518266,0.0195558023703741,12.7897956833717,711.860933073385,0.0639152032236891,41.8072855957001,366.723007491358,0.0329567074896707,21.537484073627,600.992385893558,0.0539566726212227,35.2960236340193,78.7198845998904,0.00706979103464104,4.62318487308939
"Macedonia",10517.9184921776,0.550378514951858,483.620636251579,0.770453285491578,4.03666324243393e-05,0.0354259360736319,4377.52563381733,0.229040654037944,201.281435467372,80.2481073112641,0.00419992107250187,3.68985942843367,3.21380741784608,0.00016816348094547,0.147772925732852,533.602237742544,0.0279189015172908,24.5353730316734,173.728769416076,0.00908870514385747,7.98816021085281,0.0628035382861444,3.2871074625789e-06,0.00288774695938028,241.441539006948,0.0126332259881283,11.1016367733732,10.1959139936331,0.000533501601905789,0.468814662942525,32.423495671479,0.00169629248434335,1.49085312058683,1054.13200879971,0.0551561963727547,48.4696656632218,231.093625710851,0.012089835132872,10.6258330850429,2.06176335744825,0.000107922471415422,0.0948012011569478,179.211718486531,0.00937745969346767,8.24026972472292,8.66438163171458,0.00045345546632968,0.398393822938699,28.6709981755758,0.00150036500078811,1.31831087966237,128.967963815346,0.00675061195990373,5.9300296691627,1041.04756769974,0.0544800810463106,47.8680346718361,465.047538723161,0.0243320670875538,21.3831840141938,0.964540231024803,5.04717499428455e-05,0.0443501782758045
"Samoa",410.952258518574,0.379197685232355,206.593404632781,0.499910538743989,0.000460863518174324,0.251314399836206,117.759312901311,0.108644435847781,59.1998142733152,33.0357866922365,0.0304781884676345,16.6077093044204,5.26725206105727,0.00485957151236152,2.64794635823537,63.6714774195751,0.058767039611011,32.008845371791,19.4006929229715,0.0178957296019828,9.75309204441482,0.00706883211917017,6.51108222405759e-06,0.00355363442834303,33.636171891357,0.0310292201795737,16.9095341996638,1.97230638729186,0.00181814624482267,0.991515396456184,1.84942221566812,0.001706548435826,0.929739219625464,135.594359273426,0.125127425256504,68.1658264448533,23.4245491081735,0.0216051696000285,11.7759599854508,11.1147466873165,0.0103074822973815,5.58759153202187,60.2876485308746,0.0556172074479672,30.3077311515371,8.03703829207089,0.00741462979562864,4.04036982278299,16.6817697111096,0.0153915374867773,8.38623837314279,30.6229811810633,0.0282526457091035,15.3947467401874,59.4314634039899,0.0548197440904896,29.8773108370298,45.9091684625473,0.0423612995887954,23.0793996624523,4.59663371889471,0.00423891899357793,2.31081394529769
"Austria",31386.1399313522,0.38572482484179,356.939522537664,1.56058824685098,1.91695766029156e-05,0.0177478219662319,21744.6722049686,0.267215704848176,247.291732323744,1345.29600653641,0.0165330824186883,15.2994065308829,57.6711842072279,0.00070890341560116,0.655866729713605,3383.09344687393,0.0415761787509358,38.4742998746789,544.36111376,0.00668950163267207,6.19075797337765,3.94730238912624,4.8487336538501e-05,0.0448907776862064,2125.17477169015,0.0261171242021561,24.1685938435019,151.80230119952,0.00186553517216734,1.72637479565143,667.799230364958,0.00820604986010451,7.59456049577417,4813.02140644546,0.0591499826778592,54.7361850338309,1491.61374315572,0.0183292632642943,16.9634080029313,40.3922188497221,0.000496644107266459,0.459361340451255,1014.44450302185,0.0124671448319285,11.5367909956928,102.495388858982,0.00125967208389025,1.16563091994285,120.407942082057,0.00147971696955781,1.3693418002505,131.69162621028,0.00161909089350605,1.4976657303038,9009.92602004584,0.110728665389082,102.465569156604,3227.18063713144,0.0396584875871061,36.7011782359967,8.68796754602232,0.000106770140076636,0.0988040897823884
